0,,


0,BOWL,OBJECT-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,NAVIGATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,NAVIGATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,MANIPULATION-POSE-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,OBJECT-UNREACHABLE
0,BOWL,TRANSPORTING SUCCEEDED

0,CUP,MANIPULATION-GOAL-NOT-REACHED
0,CUP,OBJECT-UNREACHABLE
0,CUP,MANIPULATION-POSE-UNREACHABLE
0,CUP,MANIPULATION-POSE-UNREACHABLE
0,CUP,MANIPULATION-POSE-UNREACHABLE
0,CUP,MANIPULATION-POSE-UNREACHABLE
0,CUP,MANIPULATION-POSE-UNREACHABLE
0,CUP,OBJECT-UNREACHABLE
0,CUP,OBJECT-UNDELIVERABLE
0,CUP,MANIPULATION-GOAL-NOT-REACHED
0,CUP,Robot is in collision with environment.
0,CUP,TRANSPORTING SUCCEEDED

0,SPOON,MANIPULATION-POSE-UNREACHABLE
0,SPOON,MANIPULATION-POSE-UNREACHABLE
0,SPOON,MANIPULATION-POSE-UNREACHABLE
0,SPOON,MANIPULATION-POSE-UNREACHABLE
0,SPOON,OBJECT-UNREACHABLE
0,SPOON,OBJECT-UNREACHABLE
0,SPOON,MANIPULATION-POSE-UNREACHABLE
0,SPOON,OBJECT-UNREACHABLE
0,SPOON,OBJECT-UNDELIVERABLE
0,SPOON,MANIPULATION-POSE-UNREACHABLE
0,SPOON,OBJECT-UNREACHABLE
0,SPOON,OBJECT-UNDELIVERABLE
0,SPOON,MANIPULATION-POSE-UNREACHABLE
0,SPOON,OBJECT-UNREACHABLE
0,SPOON,OBJECT-UNDELIVERABLE
0,SPOON,TRANSPORTING SUCCEEDED

0,,


1,,


1,BOWL,NAVIGATION-POSE-UNREACHABLE
1,BOWL,NAVIGATION-POSE-UNREACHABLE
1,BOWL,TRANSPORTING SUCCEEDED

1,CUP,MANIPULATION-POSE-UNREACHABLE
1,CUP,MANIPULATION-POSE-UNREACHABLE
1,CUP,MANIPULATION-POSE-UNREACHABLE
1,CUP,MANIPULATION-POSE-UNREACHABLE
1,CUP,MANIPULATION-GOAL-NOT-REACHED
1,CUP,Robot is in collision with environment.
1,CUP,TRANSPORTING SUCCEEDED

1,SPOON,MANIPULATION-POSE-UNREACHABLE
1,SPOON,MANIPULATION-POSE-UNREACHABLE
1,SPOON,MANIPULATION-POSE-UNREACHABLE
1,SPOON,MANIPULATION-POSE-UNREACHABLE
1,SPOON,OBJECT-UNREACHABLE
1,SPOON,OBJECT-UNREACHABLE
1,SPOON,MANIPULATION-POSE-UNREACHABLE
1,SPOON,OBJECT-UNREACHABLE
1,SPOON,OBJECT-UNDELIVERABLE
1,SPOON,MANIPULATION-POSE-UNREACHABLE
1,SPOON,OBJECT-UNREACHABLE
1,SPOON,OBJECT-UNDELIVERABLE
1,SPOON,MANIPULATION-POSE-UNREACHABLE
1,SPOON,OBJECT-UNREACHABLE
1,SPOON,OBJECT-UNDELIVERABLE
1,SPOON,MANIPULATION-POSE-UNREACHABLE
1,SPOON,OBJECT-UNREACHABLE
1,SPOON,OBJECT-UNDELIVERABLE
1,SPOON,TRANSPORTING SUCCEEDED

1,,


2,,


2,BOWL,TRANSPORTING SUCCEEDED

2,BOWL,SUM CURRENT OBJECT FAILURES

2,CUP,NAVIGATION-POSE-UNREACHABLE
2,CUP,NAVIGATION-POSE-UNREACHABLE
2,CUP,NAVIGATION-POSE-UNREACHABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,MANIPULATION-POSE-UNREACHABLE
2,CUP,OBJECT-UNREACHABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,OBJECT-UNDELIVERABLE
2,CUP,DELIVERING-FAILED
2,CUP,TRANSPORTING FAILED

2,CUP,SUM CURRENT OBJECT FAILURES

2,SPOON,MANIPULATION-POSE-UNREACHABLE
2,SPOON,MANIPULATION-POSE-UNREACHABLE
2,SPOON,MANIPULATION-POSE-UNREACHABLE
2,SPOON,MANIPULATION-POSE-UNREACHABLE
2,SPOON,OBJECT-UNREACHABLE
2,SPOON,OBJECT-UNREACHABLE
2,SPOON,NAVIGATION-POSE-UNREACHABLE
2,SPOON,MANIPULATION-POSE-UNREACHABLE
2,SPOON,OBJECT-UNREACHABLE
2,SPOON,OBJECT-UNDELIVERABLE
2,SPOON,MANIPULATION-POSE-UNREACHABLE
2,SPOON,OBJECT-UNREACHABLE
2,SPOON,OBJECT-UNDELIVERABLE
2,SPOON,TRANSPORTING SUCCEEDED

2,SPOON,SUM CURRENT OBJECT FAILURES

2,,SUM CURRENT DEMO RUN FAILURES

2,,


3,,


3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,OBJECT-UNREACHABLE
3,BOWL,OBJECT-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,OBJECT-UNREACHABLE
3,BOWL,OBJECT-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,MANIPULATION-POSE-UNREACHABLE
3,BOWL,OBJECT-UNREACHABLE
3,BOWL,OBJECT-UNREACHABLE
3,BOWL,TRANSPORTING SUCCEEDED

3,BOWL,SUM CURRENT OBJECT FAILURES

3,CUP,MANIPULATION-POSE-UNREACHABLE
3,CUP,OBJECT-UNREACHABLE
3,CUP,OBJECT-UNDELIVERABLE
3,CUP,MANIPULATION-POSE-UNREACHABLE
3,CUP,OBJECT-UNREACHABLE
3,CUP,OBJECT-UNDELIVERABLE
3,CUP,MANIPULATION-POSE-UNREACHABLE
3,CUP,OBJECT-UNREACHABLE
3,CUP,OBJECT-UNDELIVERABLE
3,CUP,MANIPULATION-POSE-UNREACHABLE
3,CUP,OBJECT-UNREACHABLE
3,CUP,OBJECT-UNDELIVERABLE
3,CUP,MANIPULATION-POSE-UNREACHABLE
3,CUP,OBJECT-UNREACHABLE
3,CUP,OBJECT-UNDELIVERABLE
3,CUP,MANIPULATION-POSE-UNREACHABLE
3,CUP,OBJECT-UNREACHABLE
3,CUP,OBJECT-UNDELIVERABLE
3,,SUM CURRENT DEMO RUN FAILURES

3,,


4,,


4,BOWL,TRANSPORTING SUCCEEDED

4,BOWL,SUM CURRENT OBJECT FAILURES

4,CUP,MANIPULATION-POSE-UNREACHABLE
4,CUP,MANIPULATION-POSE-UNREACHABLE
4,CUP,MANIPULATION-GOAL-NOT-REACHED
4,CUP,MANIPULATION-GOAL-NOT-REACHED
4,CUP,TRANSPORTING SUCCEEDED

4,CUP,SUM CURRENT OBJECT FAILURES

4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,OBJECT-UNREACHABLE
4,SPOON,OBJECT-UNREACHABLE
4,SPOON,NAVIGATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,OBJECT-UNREACHABLE
4,SPOON,OBJECT-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,OBJECT-UNREACHABLE
4,SPOON,OBJECT-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,MANIPULATION-POSE-UNREACHABLE
4,SPOON,OBJECT-UNREACHABLE
4,SPOON,OBJECT-UNREACHABLE
4,SPOON,TRANSPORTING SUCCEEDED

4,SPOON,SUM CURRENT OBJECT FAILURES

4,,SUM CURRENT DEMO RUN FAILURES

4,,


5,,


5,BOWL,TRANSPORTING SUCCEEDED

5,BOWL,SUM CURRENT OBJECT FAILURES

5,CUP,MANIPULATION-POSE-UNREACHABLE
5,CUP,MANIPULATION-POSE-UNREACHABLE
5,CUP,MANIPULATION-POSE-UNREACHABLE
5,CUP,OBJECT-UNREACHABLE
5,CUP,OBJECT-UNDELIVERABLE
5,CUP,MANIPULATION-GOAL-NOT-REACHED
5,CUP,MANIPULATION-GOAL-NOT-REACHED
5,CUP,TRANSPORTING SUCCEEDED

5,CUP,SUM CURRENT OBJECT FAILURES

5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,OBJECT-UNREACHABLE
5,SPOON,OBJECT-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,OBJECT-UNREACHABLE
5,SPOON,OBJECT-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,OBJECT-UNREACHABLE
5,SPOON,OBJECT-UNREACHABLE
5,SPOON,MANIPULATION-POSE-UNREACHABLE
5,SPOON,OBJECT-UNREACHABLE
5,SPOON,OBJECT-UNDELIVERABLE
5,SPOON,TRANSPORTING SUCCEEDED

5,SPOON,SUM CURRENT OBJECT FAILURES

5,,SUM CURRENT DEMO RUN FAILURES

5,,


6,,


6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,OBJECT-UNREACHABLE
6,BOWL,OBJECT-UNREACHABLE
6,BOWL,NAVIGATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,OBJECT-UNREACHABLE
6,BOWL,OBJECT-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,MANIPULATION-POSE-UNREACHABLE
6,BOWL,OBJECT-UNREACHABLE
6,BOWL,OBJECT-UNREACHABLE
6,BOWL,TRANSPORTING SUCCEEDED

6,BOWL,SUM CURRENT OBJECT FAILURES

6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,MANIPULATION-POSE-UNREACHABLE
6,CUP,OBJECT-UNREACHABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,OBJECT-UNDELIVERABLE
6,CUP,DELIVERING-FAILED
6,CUP,MANIPULATION-GOAL-NOT-REACHED
6,CUP,MANIPULATION-GOAL-NOT-REACHED
6,CUP,MANIPULATION-GOAL-NOT-REACHED
6,CUP,MANIPULATION-GOAL-NOT-REACHED
6,CUP,TRANSPORTING FAILED

6,CUP,SUM CURRENT OBJECT FAILURES

6,SPOON,TRANSPORTING SUCCEEDED

6,SPOON,SUM CURRENT OBJECT FAILURES

6,,SUM CURRENT DEMO RUN FAILURES

6,,


